38.05,30,165,16860.00
37.74,30,162,16884.00
37.72,30,162,16908.00
37.09,30,155,16931.00
36.02,30,145,16956.00
35.68,30,141,16979.00
34.88,30,133,17003.00
34.14,30,126,17028.00
33.34,30,118,17051.00
32.22,30,107,17075.00
31.86,30,103,17099.00
31.35,30,98,17123.00
30.59,30,90,17145.00
30.12,30,86,17169.00
29.87,30,83,17191.00
29.43,30,79,17214.00
28.00,30,65,17238.00
28.69,30,71,17260.00
28.54,30,70,17284.00
28.85,30,73,17306.00
28.60,30,70,17329.00
29.02,30,75,17352.00
28.69,30,71,17375.00
28.53,30,70,17397.00
28.91,30,74,17421.00
29.07,30,75,17443.00
29.27,30,77,17466.00
29.76,30,82,17489.00
29.43,30,79,17512.00
29.21,30,77,17534.00
29.14,30,76,17558.00
29.58,30,80,17581.00
29.76,30,82,17603.00
30.12,30,86,17627.00
30.17,30,86,17649.00
30.34,30,88,17672.00
29.85,30,83,17695.00
29.07,30,75,17718.00
29.92,30,84,17740.00
30.23,30,87,17764.00
30.39,30,88,17786.00
30.28,30,87,17809.00
30.28,30,87,17832.00
30.01,30,85,17855.00
30.26,30,87,17878.00
30.23,30,87,17901.00
30.28,30,87,17924.00
30.17,30,86,17946.00
29.70,30,82,17970.00
29.81,30,83,17992.00
29.74,30,82,18016.00
30.14,30,86,18038.00
30.17,30,86,18061.00
29.59,30,80,18084.00
30.01,30,85,18107.00
29.65,30,81,18129.00
29.92,30,84,18153.00
29.54,30,80,18176.00
30.10,30,86,18198.00
29.90,30,84,18222.00
22.77,30,12,18244.00
21.56,30,0,18267.00
21.18,30,0,18289.00
20.71,30,0,18311.00
21.34,30,0,18332.00
22.55,30,10,18355.00
22.46,30,9,18377.00
24.36,30,28,18399.00
25.29,30,37,18422.00
26.10,30,46,18445.00
27.10,30,55,18467.00
27.64,30,61,18491.00
27.84,30,63,18513.00
28.42,30,69,18536.00
29.18,30,76,18560.00
29.56,30,80,18582.00
30.03,30,85,18605.00
30.64,30,91,18628.00
30.55,30,90,18651.00
31.01,30,95,18673.00
29.87,30,83,18697.00
30.81,30,93,18719.00
30.73,30,92,18742.00
30.73,30,92,18765.00
30.81,30,93,18788.00
30.64,30,91,18810.00
30.55,30,90,18834.00
29.79,30,82,18856.00
30.35,30,88,18880.00
30.25,30,87,18903.00
30.30,30,88,18925.00
30.16,30,86,18949.00
30.10,30,86,18971.00
30.10,30,86,18994.00
28.74,30,72,19017.00
29.47,30,79,19040.00
29.99,30,84,19062.00
29.88,30,83,19086.00
29.87,30,83,19108.00
29.99,30,84,19131.00
29.88,30,83,19154.00
29.45,30,79,19177.00
29.99,30,84,19200.00
30.35,30,88,19223.00
30.35,30,88,19246.00
30.46,30,89,19268.00
30.35,30,88,19292.00
30.30,30,88,19314.00
29.52,30,80,19337.00
29.27,30,77,19360.00
30.21,30,87,19383.00
29.72,30,82,19405.00
29.61,30,81,19429.00
29.67,30,81,19451.00
29.56,30,80,19474.00
28.26,30,67,19497.00
29.69,30,81,19520.00
29.16,30,76,19543.00
29.61,30,81,19566.00
29.30,30,78,19589.00
29.25,30,77,19612.00
29.78,30,82,19635.00
28.65,30,71,19657.00
30.30,30,88,19681.00
31.24,30,97,19703.00
38.59,30,170,19726.00
39.12,30,176,19750.00
38.70,30,171,19774.00
35.98,30,144,19798.00
38.43,30,169,19822.00
37.65,30,161,19846.00
37.05,30,155,19869.00
35.80,30,143,19894.00
34.26,30,127,19917.00
34.10,30,126,19941.00
33.31,30,118,19965.00
32.64,30,111,19989.00
31.77,30,102,20014.00
30.35,30,88,20037.00
30.68,30,91,20060.00
29.67,30,81,20083.00
29.34,30,78,20106.00
29.56,30,80,20128.00
29.20,30,76,20152.00
29.09,30,75,20174.00
28.13,30,66,20197.00
28.56,30,70,20220.00
29.50,30,80,20243.00
29.16,30,76,20265.00
29.09,30,75,20289.00
29.14,30,76,20312.00
28.94,30,74,20334.00
29.41,30,79,20358.00
29.14,30,76,20380.00
29.23,30,77,20403.00
29.67,30,81,20426.00
29.83,30,83,20449.00
29.83,30,83,20471.00
29.88,30,83,20495.00
29.65,30,81,20517.00
29.99,30,84,20540.00
30.05,30,85,20563.00
29.74,30,82,20586.00
29.61,30,81,20609.00
29.61,30,81,20632.00
29.72,30,82,20655.00
29.21,30,77,20678.00
30.03,30,85,20701.00
30.16,30,86,20723.00
30.05,30,85,20747.00
30.05,30,85,20769.00
29.72,30,82,20792.00
30.05,30,85,20815.00
29.21,30,77,20838.00
29.74,30,82,20860.00
30.05,30,85,20884.00
30.05,30,85,20907.00
30.16,30,86,20929.00
30.05,30,85,20953.00
29.58,30,80,20975.00
29.70,30,82,20998.00
29.56,30,80,21021.00
29.97,30,84,21044.00
29.67,30,81,21066.00
29.20,30,76,21090.00
29.30,30,78,21112.00
23.55,30,20,21135.00
22.75,30,12,21158.00
21.03,30,0,21181.00
